"No.","Time","Source","Destination","Protocol","Length","Flags","Window","Differentiated Services Field","Version","Info"
"687","9.661200164","10.0.0.6","87.248.116.12","TLSv1.3","97","0x018","660","0x00","TLS 1.2","Application Data"
"688","9.663788213","98.136.144.138","10.0.0.6","TCP","74","0x012","28960","0x00","","443  >  58088 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1452 SACK_PERM TSval=1691454396 TSecr=3190374534 WS=256"
"689","9.663827279","10.0.0.6","98.136.144.138","TCP","66","0x010","502","0x00","","58088  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3190374763 TSecr=1691454396"
"690","9.667418233","10.0.0.6","98.136.144.138","TLSv1.3","1792","0x018","502","0x00","TLS 1.0","Client Hello (SNI=search.yahoo.com)"
"691","9.671413793","10.0.0.6","188.125.72.139","TLSv1.3","130","0x018","565","0x00","TLS 1.2,TLS 1.2","Change Cipher Spec, Application Data"
"692","9.674080061","87.248.116.12","10.0.0.6","TCP","66","0x010","7","0x00","","443  >  42042 [ACK] Seq=541829 Ack=5411 Win=57344 Len=0 TSval=3398463571 TSecr=2340368626"
"693","9.674121721","10.0.0.6","87.248.116.12","TLSv1.3","1203","0x018","4649","0x00","TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"694","9.675389120","87.248.116.12","10.0.0.6","TLSv1.3","1388","0x018","7","0x00","TLS 1.2","Application Data"
"695","9.676526643","87.248.116.12","10.0.0.6","TLSv1.3","1388","0x018","7","0x00","TLS 1.2","Application Data"
"696","9.676526768","87.248.116.12","10.0.0.6","TLSv1.3","2710","0x018","7","0x00","TLS 1.2,TLS 1.2","Application Data, Application Data"
"697","9.676526864","87.248.116.12","10.0.0.6","TLSv1.3","1465","0x010","7","0x00","TLS 1.2","Application Data"
"698","9.676552366","10.0.0.6","87.248.116.12","TCP","66","0x010","4691","0x00","","42042  >  443 [ACK] Seq=7348 Ack=544473 Win=600448 Len=0 TSval=2340368703 TSecr=3398463572"
"699","9.676689622","10.0.0.6","87.248.116.12","TCP","66","0x010","4710","0x00","","42042  >  443 [ACK] Seq=7348 Ack=547117 Win=602880 Len=0 TSval=2340368703 TSecr=3398463572"
"700","9.677182689","87.248.116.12","10.0.0.6","TLSv1.3","5662","0x010","7","0x00","TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2","Application Data, Application Data, Application Data, Application Data"
"701","9.677953186","87.248.116.12","10.0.0.6","TLSv1.3","1508","0x018","7","0x00","TLS 1.2,TLS 1.2","Application Data, Application Data"
"702","9.678398888","10.0.0.6","87.248.116.12","TCP","66","0x010","4710","0x00","","42042  >  443 [ACK] Seq=7348 Ack=555554 Win=602880 Len=0 TSval=2340368705 TSecr=3398463572"
"703","9.679996523","87.248.116.12","10.0.0.6","TCP","66","0x010","7","0x00","","443  >  42042 [ACK] Seq=555554 Ack=5598 Win=57344 Len=0 TSval=3398463577 TSecr=2340368633"
"704","9.682932966","87.248.116.12","10.0.0.6","TLSv1.3","1388","0x018","7","0x00","TLS 1.2","Application Data"
"705","9.682933151","87.248.116.12","10.0.0.6","TLSv1.3","2710","0x018","7","0x00","TLS 1.2,TLS 1.2","Application Data, Application Data"
"706","9.682933187","87.248.116.12","10.0.0.6","TLSv1.3","1465","0x010","7","0x00","TLS 1.2","Application Data"
"707","9.682960358","10.0.0.6","87.248.116.12","TCP","66","0x010","4720","0x00","","42042  >  443 [ACK] Seq=7348 Ack=559520 Win=604160 Len=0 TSval=2340368709 TSecr=3398463578"
"708","9.688802944","87.248.116.12","10.0.0.6","TLSv1.3","2633","0x018","7","0x00","TLS 1.2,TLS 1.2","Application Data, Application Data"
"709","9.688803336","87.248.116.12","10.0.0.6","TLSv1.3","2768","0x018","7","0x00","TLS 1.2,TLS 1.2,TLS 1.2","Application Data, Application Data, Application Data"
"710","9.688803359","87.248.116.12","10.0.0.6","TCP","66","0x010","7","0x00","","443  >  42042 [ACK] Seq=566188 Ack=6211 Win=57344 Len=0 TSval=3398463586 TSecr=2340368636"
"711","9.688842041","10.0.0.6","87.248.116.12","TCP","66","0x010","4729","0x00","","42042  >  443 [ACK] Seq=7348 Ack=563486 Win=605312 Len=0 TSval=2340368715 TSecr=3398463578"
"712","9.694897731","10.0.0.6","87.248.116.12","TCP","66","0x010","4732","0x00","","42042  >  443 [ACK] Seq=7348 Ack=566188 Win=605696 Len=0 TSval=2340368721 TSecr=3398463578"
"713","9.700425791","87.248.116.12","10.0.0.6","TLSv1.3","1388","0x018","7","0x00","TLS 1.2","Application Data"
"714","9.701525108","87.248.116.12","10.0.0.6","TLSv1.3","2710","0x018","7","0x00","TLS 1.2,TLS 1.2","Application Data, Application Data"
"715","9.701525253","87.248.116.12","10.0.0.6","TLSv1.3","4032","0x018","7","0x00","TLS 1.2,TLS 1.2,TLS 1.2","Application Data, Application Data, Application Data"
"716","9.702278326","10.0.0.6","87.248.116.12","TCP","66","0x010","4739","0x00","","42042  >  443 [ACK] Seq=7348 Ack=574120 Win=606592 Len=0 TSval=2340368728 TSecr=3398463596"
"717","9.706144758","87.248.116.12","10.0.0.6","TLSv1.3","11258","0x010","7","0x00","TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"718","9.707672697","87.248.116.12","10.0.0.6","TLSv1.3","16171","0x018","7","0x00","TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"719","9.707937253","87.248.116.12","10.0.0.6","TLSv1.3","1465","0x010","5","0x00","TLS 1.2","Application Data"
"720","9.712484081","87.248.116.12","10.0.0.6","TLSv1.3","7061","0x010","5","0x00","TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2","Application Data, Application Data, Application Data, Application Data, Application Data"
"721","9.718091410","87.248.116.12","10.0.0.6","TLSv1.3","4263","0x010","5","0x00","TLS 1.2,TLS 1.2,TLS 1.2","Application Data, Application Data, Application Data"
"722","9.719646069","87.248.116.12","10.0.0.6","TLSv1.3","1465","0x010","5","0x00","TLS 1.2","Application Data"
"723","9.721822611","87.248.116.12","10.0.0.6","TLSv1.3","7061","0x010","5","0x00","TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"724","9.721982843","10.0.0.6","87.248.116.12","TCP","66","0x010","665","0x00","","42046  >  443 [ACK] Seq=2345 Ack=37825 Win=85120 Len=0 TSval=2340368748 TSecr=4883025"
"725","9.722739601","10.0.0.6","87.248.116.12","TCP","66","0x010","4633","0x00","","42042  >  443 [ACK] Seq=7348 Ack=601417 Win=593024 Len=0 TSval=2340368749 TSecr=3398463596"
"726","9.725784197","HeightsTelec_bb:60:dc","Broadcast","ARP","60","","","","","Who has 169.254.90.215? Tell 10.0.0.138"
"727","9.725784580","87.248.116.12","10.0.0.6","TLSv1.3","7061","0x010","5","0x00","TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2","Application Data, Application Data, Application Data, Application Data, Application Data"
"728","9.725829000","10.0.0.6","87.248.116.12","TCP","66","0x010","774","0x00","","42046  >  443 [ACK] Seq=2345 Ack=44820 Win=99072 Len=0 TSval=2340368752 TSecr=4883039"
"729","9.811912597","10.0.0.6","34.250.83.101","TLSv1.2","1640","0x018","594","0x00","TLS 1.2","Application Data"
"730","9.818612013","10.0.0.6","87.248.116.12","TLSv1.3","141","0x018","4739","0x00","TLS 1.2","Application Data"
"731","9.822558552","10.0.0.6","10.0.0.138","DNS","84","","","0x00","","Standard query 0x12a2 A noa.yahoo.com OPT"
"732","9.822899796","10.0.0.6","10.0.0.138","DNS","84","","","0x00","","Standard query 0xff51 HTTPS noa.yahoo.com OPT"
"733","9.823362560","188.125.72.139","10.0.0.6","TLSv1.3","353","0x018","255","0x00","TLS 1.2","Application Data"
"734","9.823362822","188.125.72.139","10.0.0.6","TLSv1.3","353","0x018","255","0x00","TLS 1.2","Application Data"
"735","9.823385802","10.0.0.6","188.125.72.139","TCP","66","0x010","587","0x00","","53250  >  443 [ACK] Seq=1858 Ack=4450 Win=75136 Len=0 TSval=4055375058 TSecr=3124003539"
"736","9.823506235","10.0.0.6","188.125.72.139","TCP","66","0x010","609","0x00","","53250  >  443 [ACK] Seq=1858 Ack=4737 Win=77952 Len=0 TSval=4055375058 TSecr=3124003540"
"737","9.825250697","188.125.72.139","10.0.0.6","TLSv1.3","109","0x018","255","0x00","TLS 1.2","Application Data"
"738","9.825251553","87.248.116.12","10.0.0.6","TLSv1.3","1388","0x018","8","0x00","TLS 1.2","Application Data"
"739","9.825251578","87.248.116.12","10.0.0.6","TLSv1.3","1388","0x018","8","0x00","TLS 1.2","Application Data"
"740","9.825251601","87.248.116.12","10.0.0.6","TLSv1.3","2710","0x018","8","0x00","TLS 1.2,TLS 1.2","Application Data, Application Data"
"741","9.825251623","87.248.116.12","10.0.0.6","TLSv1.3","6676","0x018","8","0x00","TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2","Application Data, Application Data, Application Data, Application Data, Application Data"
"742","9.825318663","10.0.0.6","188.125.72.139","TCP","66","0x010","609","0x00","","53250  >  443 [ACK] Seq=1858 Ack=4780 Win=77952 Len=0 TSval=4055375059 TSecr=3124003540"
"743","9.825702392","87.248.116.12","10.0.0.6","TLSv1.3","7061","0x010","8","0x00","TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2","Application Data, Application Data, Application Data, Application Data, Application Data"
"744","9.827021601","10.0.0.6","87.248.116.12","TCP","66","0x010","4613","0x00","","42042  >  443 [ACK] Seq=7423 Ack=620310 Win=590464 Len=0 TSval=2340368853 TSecr=3398463667"
"745","9.828533997","HeightsTelec_bb:60:dc","Broadcast","ARP","60","","","","","Who has 10.0.0.21? Tell 10.0.0.138"
"746","9.831161353","87.248.116.12","10.0.0.6","TLSv1.3","30844","0x010","8","0x00","TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"747","9.831558459","87.248.116.12","10.0.0.6","TLSv1.3","16854","0x010","8","0x00","TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"748","9.833086439","87.248.116.12","10.0.0.6","TLSv1.3","15899","0x018","8","0x00","TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"749","9.833617528","87.248.116.12","10.0.0.6","TCP","66","0x010","5","0x00","","443  >  42046 [ACK] Seq=44820 Ack=2345 Win=40960 Len=0 TSval=4883103 TSecr=2340368687"
"750","9.833617606","10.0.0.138","10.0.0.6","DNS","202","","","0x00","","Standard query response 0xff51 HTTPS noa.yahoo.com CNAME noa-atsv2.media.g03.yahoodns.net SOA yf1.a1.b.yahoo.net OPT"
"751","9.833862936","10.0.0.6","10.0.0.138","DNS","103","","","0x00","","Standard query 0x5d52 HTTPS noa-atsv2.media.g03.yahoodns.net OPT"
"752","9.841444057","10.0.0.138","10.0.0.6","DNS","178","","","0x00","","Standard query response 0x5d52 HTTPS noa-atsv2.media.g03.yahoodns.net SOA yf1.a1.b.yahoo.net OPT"
"753","9.845206294","10.0.0.6","87.248.116.12","TCP","66","0x010","4300","0x00","","42042  >  443 [ACK] Seq=7423 Ack=683709 Win=550400 Len=0 TSval=2340368871 TSecr=3398463667"
"754","9.848965612","10.0.0.6","10.0.0.138","DNS","101","","","0x00","","Standard query 0x1f9a A securepubads.g.doubleclick.net OPT"
"755","9.849275638","10.0.0.6","10.0.0.138","DNS","101","","","0x00","","Standard query 0x145c HTTPS securepubads.g.doubleclick.net OPT"
"756","9.850356138","10.0.0.6","10.0.0.138","DNS","86","","","0x00","","Standard query 0x5f94 A cdn.taboola.com OPT"
"757","9.850548139","10.0.0.6","10.0.0.138","DNS","86","","","0x00","","Standard query 0x0a4d HTTPS cdn.taboola.com OPT"
"758","9.858686698","10.0.0.6","87.248.116.12","TLSv1.3","139","0x018","4739","0x00","TLS 1.2","Application Data"
"759","9.859558953","10.0.0.6","87.248.116.12","TLSv1.3","136","0x018","4739","0x00","TLS 1.2","Application Data"
"760","9.859743548","10.0.0.6","87.248.116.12","TLSv1.3","154","0x018","774","0x00","TLS 1.2","Application Data"
"761","9.861638174","10.0.0.138","10.0.0.6","DNS","117","","","0x00","","Standard query response 0x1f9a A securepubads.g.doubleclick.net A 142.250.75.98 OPT"
"762","9.864759160","10.0.0.6","10.0.0.138","DNS","95","","","0x00","","Standard query 0x1605 A opus.analytics.yahoo.com OPT"
"763","9.865007049","10.0.0.138","10.0.0.6","DNS","126","","","0x00","","Standard query response 0x145c HTTPS securepubads.g.doubleclick.net HTTPS OPT"
"764","9.865058403","10.0.0.6","10.0.0.138","DNS","95","","","0x00","","Standard query 0x1e97 HTTPS opus.analytics.yahoo.com OPT"
"765","9.865629734","10.0.0.138","10.0.0.6","DNS","216","","","0x00","","Standard query response 0x5f94 A cdn.taboola.com CNAME tls13.taboola.map.fastly.net A 199.232.81.44 NS ns1.fastly.net NS ns2.fastly.net NS ns3.fastly.net NS ns4.fastly.net OPT"
"766","9.865629851","10.0.0.138","10.0.0.6","DNS","186","","","0x00","","Standard query response 0x0a4d HTTPS cdn.taboola.com CNAME tls13.taboola.map.fastly.net SOA ns1.fastly.net OPT"
"767","9.866478589","10.0.0.6","142.250.75.98","QUIC","1292","","","0x00","","Initial, DCID=0e8f150cfd1772a1, PKN: 1, CRYPTO"
"768","9.866676258","10.0.0.6","142.250.75.98","QUIC","1292","","","0x00","","Initial, DCID=0e8f150cfd1772a1, PKN: 2, PADDING, CRYPTO, PADDING, PING, PING, PADDING, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, PADDING, PING, PADDING, CRYPTO"
"769","9.867275252","10.0.0.6","10.0.0.138","DNS","99","","","0x00","","Standard query 0x0afd HTTPS tls13.taboola.map.fastly.net OPT"
"770","9.876128621","10.0.0.6","199.232.81.44","TCP","74","0x002","64240","0x00","","47200  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=201298658 TSecr=0 WS=128"
"771","9.877452803","142.250.75.98","10.0.0.6","QUIC","82","","","0x80","","Initial, SCID=ee8f150cfd1772a1, PKN: 1, ACK"
"772","9.877453187","142.250.75.98","10.0.0.6","QUIC","1292","","","0x80","","Initial, SCID=ee8f150cfd1772a1, PKN: 2, ACK, PADDING"
"773","9.877453228","142.250.75.98","10.0.0.6","QUIC","1292","","","0x80","","Initial, SCID=ee8f150cfd1772a1, PKN: 3, CRYPTO, PADDING"
"774","9.877453256","142.250.75.98","10.0.0.6","QUIC","1292","","","0x80","","Initial, SCID=ee8f150cfd1772a1, PKN: 4, CRYPTO, PADDING"
"775","9.877453286","10.0.0.138","10.0.0.6","DNS","223","","","0x00","","Standard query response 0x1e97 HTTPS opus.analytics.yahoo.com CNAME prod.opus.aolp-ds-prd.aws.oath.cloud SOA ns-493.awsdns-61.com OPT"
"776","9.877736428","10.0.0.6","10.0.0.138","DNS","107","","","0x00","","Standard query 0x49ef HTTPS prod.opus.aolp-ds-prd.aws.oath.cloud OPT"
"777","9.877931864","10.0.0.6","142.250.75.98","QUIC","1292","","","0x00","","Initial, DCID=ee8f150cfd1772a1, PKN: 3, ACK, PADDING"
"778","9.878855776","10.0.0.138","10.0.0.6","DNS","160","","","0x00","","Standard query response 0x0afd HTTPS tls13.taboola.map.fastly.net SOA ns1.fastly.net OPT"
"779","9.883093401","10.0.0.6","87.248.116.12","TLSv1.3","268","0x018","4739","0x00","TLS 1.2","Application Data"
"780","9.885921718","10.0.0.138","10.0.0.6","DNS","188","","","0x00","","Standard query response 0x49ef HTTPS prod.opus.aolp-ds-prd.aws.oath.cloud SOA ns-493.awsdns-61.com OPT"
"781","9.889627704","10.0.0.6","87.248.116.12","TLSv1.3","265","0x018","4739","0x00","TLS 1.2","Application Data"
"782","9.889909785","10.0.0.6","87.248.116.12","TLSv1.3","264","0x018","4739","0x00","TLS 1.2","Application Data"
"783","9.890029912","10.0.0.6","87.248.116.12","TLSv1.3","267","0x018","4739","0x00","TLS 1.2","Application Data"
"784","9.890126795","10.0.0.6","87.248.116.12","TLSv1.3","267","0x018","4739","0x00","TLS 1.2","Application Data"
"785","9.890226763","10.0.0.6","87.248.116.12","TLSv1.3","268","0x018","4739","0x00","TLS 1.2","Application Data"
"786","9.890378436","10.0.0.6","142.250.75.98","QUIC","79","","","0x00","","Handshake, DCID=ee8f150cfd1772a1"
"787","9.890646148","10.0.0.6","87.248.116.12","TLSv1.3","260","0x018","4739","0x00","TLS 1.2","Application Data"
"788","9.890890797","10.0.0.138","10.0.0.6","DNS","146","","","0x00","","Standard query response 0x12a2 A noa.yahoo.com CNAME noa-atsv2.media.g03.yahoodns.net A 188.125.72.139 OPT"
"789","9.891046056","10.0.0.6","87.248.116.12","TLSv1.3","264","0x018","4739","0x00","TLS 1.2","Application Data"
"790","9.893486476","34.250.83.101","10.0.0.6","TCP","66","0x010","346","0x00","","443  >  50726 [ACK] Seq=6931 Ack=5791 Win=88576 Len=0 TSval=2944987070 TSecr=3406888178"
"791","9.894417724","10.0.0.6","87.248.116.12","TLSv1.3","175","0x018","4739","0x00","TLS 1.2","Application Data"
"792","9.895246360","87.248.116.12","10.0.0.6","TLSv1.3","1388","0x018","8","0x00","TLS 1.2","Application Data"
"793","9.895581022","10.0.0.6","87.248.116.12","TLSv1.3","262","0x018","4739","0x00","TLS 1.2","Application Data"
"794","9.896505519","87.248.116.12","10.0.0.6","TLSv1.3","2710","0x018","8","0x00","TLS 1.2,TLS 1.2","Application Data, Application Data"
"795","9.896505599","87.248.116.12","10.0.0.6","TLSv1.3","1388","0x018","8","0x00","TLS 1.2","Application Data"
"796","9.896505636","87.248.116.12","10.0.0.6","TLSv1.3","2864","0x010","8","0x00","TLS 1.2,TLS 1.2","Application Data, Application Data"
"797","9.896590834","10.0.0.6","87.248.116.12","TCP","66","0x010","4739","0x00","","42042  >  443 [ACK] Seq=9466 Ack=691795 Win=606592 Len=0 TSval=2340368923 TSecr=3398463791"
"798","9.896915918","10.0.0.6","188.125.72.139","TLSv1.3","1185","0x018","653","0x00","TLS 1.2","Application Data"
"799","9.897056658","10.0.0.6","188.125.72.139","TLSv1.3","413","0x018","653","0x00","TLS 1.2","Application Data"
"800","9.897154706","10.0.0.6","188.125.72.139","TLSv1.3","412","0x018","653","0x00","TLS 1.2","Application Data"
"801","9.897552905","87.248.116.12","10.0.0.6","TLSv1.3","1234","0x018","8","0x00","TLS 1.2","Application Data"
"802","9.897552997","87.248.116.12","10.0.0.6","TLSv1.3","7061","0x010","8","0x00","TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2","Application Data, Application Data, Application Data, Application Data, Application Data"
"803","9.897612259","10.0.0.6","87.248.116.12","TCP","66","0x010","4739","0x00","","42042  >  443 [ACK] Seq=9466 Ack=699958 Win=606592 Len=0 TSval=2340368924 TSecr=3398463791"
"804","9.898279228","87.248.116.12","10.0.0.6","TLSv1.3","7061","0x010","8","0x00","TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2","Application Data, Application Data, Application Data, Application Data, Application Data"
"805","9.898322762","10.0.0.6","87.248.116.12","TCP","66","0x010","4739","0x00","","42042  >  443 [ACK] Seq=9466 Ack=706953 Win=606592 Len=0 TSval=2340368924 TSecr=3398463791"
"806","9.898934335","87.248.116.12","10.0.0.6","TLSv1.3","7061","0x010","8","0x00","TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2","Application Data, Application Data, Application Data, Application Data, Application Data"
"807","9.898987060","10.0.0.6","87.248.116.12","TCP","66","0x010","4739","0x00","","42042  >  443 [ACK] Seq=9466 Ack=713948 Win=606592 Len=0 TSval=2340368925 TSecr=3398463791"
"808","9.899169073","87.248.116.12","10.0.0.6","TLSv1.3","5662","0x010","8","0x00","TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2","Application Data, Application Data, Application Data, Application Data, Application Data"
"809","9.899201354","10.0.0.6","87.248.116.12","TCP","66","0x010","4739","0x00","","42042  >  443 [ACK] Seq=9466 Ack=719544 Win=606592 Len=0 TSval=2340368925 TSecr=3398463791"
"810","9.899748504","87.248.116.12","10.0.0.6","TLSv1.3","1465","0x010","8","0x00","TLS 1.2","Application Data"
"811","9.900370843","87.248.116.12","10.0.0.6","TLSv1.3","1465","0x010","8","0x00","TLS 1.2","Application Data"
"812","9.900378554","10.0.0.6","87.248.116.12","TCP","66","0x010","4739","0x00","","42042  >  443 [ACK] Seq=9466 Ack=722342 Win=606592 Len=0 TSval=2340368927 TSecr=3398463791"
"813","9.901776906","87.248.116.12","10.0.0.6","TLSv1.3","5662","0x010","8","0x00","TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2","Application Data, Application Data, Application Data, Application Data"
"814","9.902375029","87.248.116.12","10.0.0.6","TLSv1.3","8460","0x010","8","0x00","TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"815","9.902598429","87.248.116.12","10.0.0.6","TLSv1.3","1465","0x010","8","0x00","TLS 1.2","Application Data"
"816","9.903289930","87.248.116.12","10.0.0.6","TLSv1.3","11258","0x010","8","0x00","TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"817","9.903925312","87.248.116.12","10.0.0.6","TLSv1.3","7061","0x010","8","0x00","TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2","Application Data, Application Data, Application Data, Application Data, Application Data"
"818","9.904315621","87.248.116.12","10.0.0.6","TLSv1.3","8959","0x018","8","0x00","TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"819","9.904315751","98.136.144.138","10.0.0.6","TCP","66","0x010","127","0x00","","443  >  58088 [ACK] Seq=1 Ack=1727 Win=32512 Len=0 TSval=1691454629 TSecr=3190374767"
"820","9.904715335","10.0.0.6","87.248.116.12","TCP","66","0x010","4554","0x00","","42042  >  443 [ACK] Seq=9466 Ack=764811 Win=582912 Len=0 TSval=2340368931 TSecr=3398463791"
"821","9.905691332","98.136.144.138","10.0.0.6","TLSv1.3","4162","0x018","127","0x00","TLS 1.2,TLS 1.2,TLS 1.2","Server Hello, Change Cipher Spec, Application Data"
"822","9.905691418","98.136.144.138","10.0.0.6","TLSv1.3","1158","0x018","127","0x00","TLS 1.2,TLS 1.2,TLS 1.2","Application Data, Application Data, Application Data"
"823","9.905707547","10.0.0.6","98.136.144.138","TCP","66","0x010","565","0x00","","58088  >  443 [ACK] Seq=1727 Ack=4097 Win=72320 Len=0 TSval=3190375005 TSecr=1691454630"
"824","9.905789497","10.0.0.6","98.136.144.138","TCP","66","0x010","587","0x00","","58088  >  443 [ACK] Seq=1727 Ack=5189 Win=75136 Len=0 TSval=3190375005 TSecr=1691454630"
"825","9.912661755","10.0.0.6","98.136.144.138","TLSv1.3","130","0x018","587","0x00","TLS 1.2,TLS 1.2","Change Cipher Spec, Application Data"
"826","9.913955959","10.0.0.6","142.250.75.98","QUIC","79","","","0x00","","Handshake, DCID=ee8f150cfd1772a1"
"827","9.914369492","10.0.0.6","87.248.116.12","TLSv1.3","102","0x018","4739","0x00","TLS 1.2","Application Data"
"828","9.914518135","10.0.0.6","87.248.116.12","TLSv1.3","102","0x018","4739","0x00","TLS 1.2","Application Data"
"829","9.914613348","10.0.0.6","87.248.116.12","TLSv1.3","102","0x018","4739","0x00","TLS 1.2","Application Data"
"830","9.914694480","10.0.0.6","87.248.116.12","TLSv1.3","102","0x018","4739","0x00","TLS 1.2","Application Data"
"831","9.914766063","10.0.0.6","87.248.116.12","TLSv1.3","102","0x018","4739","0x00","TLS 1.2","Application Data"
"832","9.914836546","10.0.0.6","87.248.116.12","TLSv1.3","102","0x018","4739","0x00","TLS 1.2","Application Data"
"833","9.914926975","10.0.0.6","87.248.116.12","TLSv1.3","239","0x018","4739","0x00","TLS 1.2","Application Data"
"834","9.915019535","10.0.0.6","87.248.116.12","TLSv1.3","184","0x018","4739","0x00","TLS 1.2","Application Data"
"835","9.915116456","10.0.0.6","87.248.116.12","TLSv1.3","136","0x018","4739","0x00","TLS 1.2","Application Data"
"836","9.915203762","10.0.0.6","87.248.116.12","TLSv1.3","143","0x018","4739","0x00","TLS 1.2","Application Data"
"837","9.915289490","10.0.0.6","87.248.116.12","TLSv1.3","148","0x018","4739","0x00","TLS 1.2","Application Data"
"838","9.915384149","10.0.0.6","87.248.116.12","TLSv1.3","140","0x018","4739","0x00","TLS 1.2","Application Data"
"839","9.930921447","HeightsTelec_bb:60:dc","Broadcast","ARP","60","","","","","Who has 10.0.0.12? Tell 10.0.0.138"
"840","9.930921716","142.250.75.98","10.0.0.6","QUIC","1292","","","0x80","","Handshake, SCID=ee8f150cfd1772a1"
"841","9.930921768","142.250.75.98","10.0.0.6","QUIC","1292","","","0x80","","Handshake, SCID=ee8f150cfd1772a1"
"842","9.930921803","142.250.75.98","10.0.0.6","QUIC","1292","","","0x80","","Handshake, SCID=ee8f150cfd1772a1"
"843","9.930921832","142.250.75.98","10.0.0.6","QUIC","162","","","0x80","","Protected Payload (KP0)"
"844","9.930921864","142.250.75.98","10.0.0.6","QUIC","84","","","0x80","","Handshake, SCID=ee8f150cfd1772a1"
"845","9.931176377","10.0.0.6","142.250.75.98","QUIC","81","","","0x00","","Handshake, DCID=ee8f150cfd1772a1"
"846","9.931422692","87.248.116.12","10.0.0.6","TCP","66","0x010","8","0x00","","443  >  42042 [ACK] Seq=764811 Ack=7566 Win=65536 Len=0 TSval=3398463828 TSecr=2340368885"
