"No.","Time","Source","Destination","Protocol","Length","Flags","Window","Differentiated Services Field","Version","Info"
"190","2.755709729","10.0.0.6","35.186.224.24","TLSv1.2","97","0x018","501","0x00","TLS 1.2","Application Data"
"191","2.755826576","10.0.0.6","35.186.224.24","TLSv1.2","511","0x018","501","0x00","TLS 1.2","Application Data"
"192","2.757575971","10.0.0.6","35.186.224.26","UDP","870","","","0x00","","37346  >  443 Len=828"
"193","2.760664979","35.186.224.24","10.0.0.6","TLSv1.2","97","0x018","1044","0x60","TLS 1.2","Application Data"
"194","2.760707784","10.0.0.6","35.186.224.24","TCP","66","0x010","501","0x00","","47192  >  443 [ACK] Seq=570 Ack=32 Win=501 Len=0 TSval=2985924657 TSecr=146587846"
"195","2.763284702","HeightsTelec_bb:60:dc","Broadcast","ARP","60","","","","","Who has 10.0.0.10? Tell 10.0.0.138"
"196","2.763284910","35.186.224.24","10.0.0.6","TCP","66","0x010","1043","0x60","","443  >  47192 [ACK] Seq=32 Ack=570 Win=1043 Len=0 TSval=146587847 TSecr=2985924652"
"197","2.763683908","10.0.0.6","35.186.224.24","UDP","882","","","0x00","","45494  >  443 Len=840"
"198","2.765553733","35.186.224.26","10.0.0.6","UDP","73","","","0x60","","443  >  37346 Len=31"
"199","2.766287462","199.232.82.248","10.0.0.6","TCP","66","0x010","290","0x00","","443  >  48694 [ACK] Seq=5046 Ack=1793 Win=148480 Len=0 TSval=4058994638 TSecr=3076754885"
"200","2.768066351","199.232.82.248","10.0.0.6","TCP","66","0x010","296","0x00","","443  >  48694 [ACK] Seq=5046 Ack=2422 Win=151552 Len=0 TSval=4058994639 TSecr=3076754886"
"201","2.768066538","199.232.82.248","10.0.0.6","TLSv1.3","719","0x018","296","0x00","TLS 1.2","Application Data"
"202","2.768785961","199.232.82.248","10.0.0.6","TLSv1.3","430","0x018","296","0x00","TLS 1.2","Application Data"
"203","2.769489830","35.186.224.24","10.0.0.6","UDP","73","","","0x60","","443  >  45494 Len=31"
"204","2.770484952","10.0.0.6","199.232.82.248","TCP","66","0x010","624","0x00","","48694  >  443 [ACK] Seq=2422 Ack=6063 Win=79872 Len=0 TSval=3076754953 TSecr=4058994639"
"205","2.773821225","10.0.0.6","35.186.224.26","UDP","75","","","0x00","","37346  >  443 Len=33"
"206","2.774739808","10.0.0.6","35.186.224.24","UDP","75","","","0x00","","45494  >  443 Len=33"
"207","2.827022854","10.0.0.6","35.186.224.26","UDP","470","","","0x00","","37346  >  443 Len=428"
"208","2.828937856","10.0.0.6","35.186.224.26","UDP","202","","","0x00","","37346  >  443 Len=160"
"209","2.829190664","35.186.224.24","10.0.0.6","TLSv1.2","501","0x018","1043","0x60","TLS 1.2","Application Data"
"210","2.829190850","35.186.224.24","10.0.0.6","UDP","109","","","0x80","","443  >  45494 Len=67"
"211","2.829190887","35.186.224.26","10.0.0.6","UDP","340","","","0x80","","443  >  37346 Len=298"
"212","2.829627775","10.0.0.6","35.186.224.24","TCP","66","0x010","501","0x00","","47192  >  443 [ACK] Seq=570 Ack=467 Win=501 Len=0 TSval=2985924725 TSecr=146587906"
"213","2.832765435","10.0.0.6","10.0.0.138","DNS","94","","","0x00","","Standard query 0xdb72 A audio-ak.spotifycdn.com OPT"
"214","2.833115653","10.0.0.6","10.0.0.138","DNS","94","","","0x00","","Standard query 0x69b5 HTTPS audio-ak.spotifycdn.com OPT"
"215","2.833989794","10.0.0.6","35.186.224.24","TLSv1.2","105","0x018","501","0x00","TLS 1.2","Application Data"
"216","2.836599175","35.186.224.26","10.0.0.6","UDP","73","","","0x60","","443  >  37346 Len=31"
"217","2.837879698","35.186.224.26","10.0.0.6","UDP","73","","","0x60","","443  >  37346 Len=31"
"218","2.839435034","10.0.0.6","35.186.224.26","UDP","80","","","0x00","","37346  >  443 Len=38"
"219","2.840457192","10.0.0.6","35.186.224.24","UDP","80","","","0x00","","45494  >  443 Len=38"
"220","2.840727680","10.0.0.6","35.186.224.24","UDP","211","","","0x00","","45494  >  443 Len=169"
"221","2.841874782","10.0.0.6","35.186.224.24","UDP","337","","","0x00","","45494  >  443 Len=295"
"222","2.842556408","10.0.0.6","35.186.224.24","UDP","158","","","0x00","","44595  >  443 Len=116"
"223","2.843043085","10.0.0.6","35.186.224.24","UDP","115","","","0x00","","45494  >  443 Len=73"
"224","2.843230628","10.0.0.6","35.186.224.26","UDP","75","","","0x00","","37346  >  443 Len=33"
"225","2.844274413","10.0.0.138","10.0.0.6","DNS","208","","","0x00","","Standard query response 0xdb72 A audio-ak.spotifycdn.com CNAME audio-ak.spotifycdn.com.edgesuite.net CNAME a297.dscc.akamai.net A 147.235.21.64 A 147.235.21.75 OPT"
"226","2.844274695","35.186.224.24","10.0.0.6","TCP","66","0x010","1043","0x60","","443  >  47192 [ACK] Seq=467 Ack=609 Win=1043 Len=0 TSval=146587930 TSecr=2985924730"
"227","2.847039031","10.0.0.138","10.0.0.6","DNS","237","","","0x00","","Standard query response 0x69b5 HTTPS audio-ak.spotifycdn.com CNAME audio-ak.spotifycdn.com.edgesuite.net CNAME a297.dscc.akamai.net SOA n0dscc.akamai.net OPT"
"228","2.847039278","35.186.224.26","10.0.0.6","UDP","67","","","0x60","","443  >  37346 Len=25"
"229","2.847487380","10.0.0.6","10.0.0.138","DNS","91","","","0x00","","Standard query 0x81bd HTTPS a297.dscc.akamai.net OPT"
"230","2.851260518","10.0.0.6","147.235.21.64","TCP","74","0x002","64240","0x00","","46386  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3630057661 TSecr=0 WS=128"
"231","2.851737341","35.186.224.24","10.0.0.6","UDP","76","","","0x60","","443  >  45494 Len=34"
"232","2.854169648","10.0.0.6","35.186.224.24","UDP","75","","","0x00","","45494  >  443 Len=33"
"233","2.856460566","147.235.21.64","10.0.0.6","TCP","74","0x012","65160","0x00","","443  >  46386 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1384 SACK_PERM TSval=1885418099 TSecr=3630057661 WS=128"
"234","2.856517455","10.0.0.6","147.235.21.64","TCP","66","0x010","502","0x00","","46386  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3630057667 TSecr=1885418099"
"235","2.856870150","10.0.0.6","147.235.21.64","TLSv1.3","1799","0x018","502","0x00","TLS 1.0","Client Hello (SNI=audio-ak.spotifycdn.com)"
"236","2.857916750","10.0.0.138","10.0.0.6","DNS","155","","","0x00","","Standard query response 0x81bd HTTPS a297.dscc.akamai.net SOA n0dscc.akamai.net OPT"
"237","2.861979344","10.0.0.6","10.0.0.9","TCP","176","0x018","657","0x00","","58250  >  8009 [PSH, ACK] Seq=1 Ack=1 Win=657 Len=110 TSval=2121717494 TSecr=3875665825"
"238","2.865641102","HeightsTelec_bb:60:dc","Broadcast","ARP","60","","","","","Who has 10.0.0.7? Tell 10.0.0.138"
"239","2.867841192","10.0.0.9","10.0.0.6","TCP","176","0x018","1214","0x00","","8009  >  58250 [PSH, ACK] Seq=1 Ack=111 Win=1214 Len=110 TSval=3875670833 TSecr=2121717494"
"240","2.867841785","147.235.21.64","10.0.0.6","TLSv1.3","2834","0x018","501","0x00","TLS 1.2,TLS 1.2,TLS 1.2","Server Hello, Change Cipher Spec, Application Data"
"241","2.867865027","10.0.0.6","10.0.0.9","TCP","66","0x010","657","0x00","","58250  >  8009 [ACK] Seq=111 Ack=111 Win=657 Len=0 TSval=2121717500 TSecr=3875670833"
"242","2.868012838","10.0.0.6","147.235.21.64","TCP","66","0x010","544","0x00","","46386  >  443 [ACK] Seq=1734 Ack=2769 Win=69632 Len=0 TSval=3630057678 TSecr=1885418111"
"243","2.868283324","147.235.21.64","10.0.0.6","TLSv1.3","958","0x018","501","0x00","TLS 1.2,TLS 1.2,TLS 1.2","Application Data, Application Data, Application Data"
"244","2.868293618","10.0.0.6","147.235.21.64","TCP","66","0x010","566","0x00","","46386  >  443 [ACK] Seq=1734 Ack=3661 Win=72448 Len=0 TSval=3630057678 TSecr=1885418111"
"245","2.871149183","10.0.0.6","147.235.21.64","TLSv1.3","146","0x018","566","0x00","TLS 1.2,TLS 1.2","Change Cipher Spec, Application Data"
"246","2.871476616","10.0.0.6","147.235.21.64","TLSv1.3","792","0x018","566","0x00","TLS 1.2","Application Data"
"247","2.874620679","35.186.224.24","10.0.0.6","UDP","70","","","0x60","","443  >  44595 Len=28"
"248","2.875275876","147.235.21.64","10.0.0.6","TCP","66","0x010","501","0x00","","443  >  46386 [ACK] Seq=3661 Ack=1814 Win=64128 Len=0 TSval=1885418119 TSecr=3630057681"
"249","2.876054813","147.235.21.64","10.0.0.6","TCP","66","0x010","501","0x00","","443  >  46386 [ACK] Seq=3661 Ack=2540 Win=64128 Len=0 TSval=1885418119 TSecr=3630057682"
"250","2.876054972","147.235.21.64","10.0.0.6","TLSv1.3","369","0x018","501","0x00","TLS 1.2","Application Data"
"251","2.876055019","147.235.21.64","10.0.0.6","TLSv1.3","369","0x018","501","0x00","TLS 1.2","Application Data"
"252","2.876196444","10.0.0.6","147.235.21.64","TCP","66","0x010","609","0x00","","46386  >  443 [ACK] Seq=2540 Ack=4267 Win=77952 Len=0 TSval=3630057686 TSecr=1885418119"
"253","2.878918362","147.235.21.64","10.0.0.6","TLSv1.3","1994","0x018","501","0x00","TLS 1.2","Application Data"
"254","2.878956013","10.0.0.6","147.235.21.64","TCP","66","0x010","639","0x00","","46386  >  443 [ACK] Seq=2540 Ack=6195 Win=81792 Len=0 TSval=3630057689 TSecr=1885418122"
"255","2.894129147","35.186.224.26","10.0.0.6","UDP","79","","","0x60","","443  >  37346 Len=37"
"256","2.895987688","10.0.0.6","35.186.224.26","UDP","81","","","0x00","","37346  >  443 Len=39"
"257","2.897894457","10.0.0.6","35.186.224.26","UDP","125","","","0x00","","37346  >  443 Len=83"
"258","2.900275464","10.0.0.6","35.186.224.24","UDP","74","","","0x00","","44595  >  443 Len=32"
"259","2.905238691","35.186.224.24","10.0.0.6","UDP","80","","","0x60","","443  >  45494 Len=38"
"260","2.905697498","35.186.224.24","10.0.0.6","UDP","279","","","0x80","","443  >  44595 Len=237"
"261","2.908726793","10.0.0.6","35.186.224.24","UDP","80","","","0x00","","45494  >  443 Len=38"
"262","2.909101614","10.0.0.6","35.186.224.24","UDP","115","","","0x00","","45494  >  443 Len=73"
"263","2.909865472","10.0.0.6","35.186.224.24","UDP","123","","","0x00","","44595  >  443 Len=81"
"264","2.926568706","35.186.224.24","10.0.0.6","UDP","73","","","0x60","","443  >  45494 Len=31"
"265","2.926569287","35.186.224.26","10.0.0.6","UDP","73","","","0x60","","443  >  37346 Len=31"
"266","2.929568035","10.0.0.6","35.186.224.24","UDP","75","","","0x00","","45494  >  443 Len=33"
"267","2.929830700","10.0.0.6","35.186.224.26","UDP","75","","","0x00","","37346  >  443 Len=33"
"268","2.938570734","10.0.0.6","10.0.0.5","TCP","176","0x018","660","0x00","","44360  >  8009 [PSH, ACK] Seq=1 Ack=1 Win=660 Len=110 TSval=1238639356 TSecr=4227025781"
"269","2.941659640","10.0.0.5","10.0.0.6","TCP","176","0x018","1251","0x00","","8009  >  44360 [PSH, ACK] Seq=1 Ack=111 Win=1251 Len=110 TSval=4227030788 TSecr=1238639356"
"270","2.941678486","10.0.0.6","10.0.0.5","TCP","66","0x010","660","0x00","","44360  >  8009 [ACK] Seq=111 Ack=111 Win=660 Len=0 TSval=1238639359 TSecr=4227030788"
"271","2.949937863","35.186.224.24","10.0.0.6","UDP","70","","","0x60","","443  >  44595 Len=28"
"272","2.968164229","HeightsTelec_bb:60:dc","Broadcast","ARP","60","","","","","Who has 10.0.0.1? Tell 10.0.0.138"
"273","2.971109354","10.0.0.6","10.0.0.4","TCP","176","0x018","657","0x00","","34374  >  8009 [PSH, ACK] Seq=1 Ack=1 Win=657 Len=110 TSval=4136095978 TSecr=743635931"
"274","2.973713624","35.186.224.26","10.0.0.6","UDP","1287","","","0x60","","443  >  37346 Len=1245"
"275","2.973713782","35.186.224.26","10.0.0.6","UDP","1196","","","0x60","","443  >  37346 Len=1154"
"276","2.973713829","35.186.224.24","10.0.0.6","UDP","1287","","","0x60","","443  >  45494 Len=1245"
"277","2.974323461","35.186.224.24","10.0.0.6","UDP","287","","","0x60","","443  >  45494 Len=245"
"278","2.974972746","10.0.0.4","10.0.0.6","TCP","176","0x018","1251","0x00","","8009  >  34374 [PSH, ACK] Seq=1 Ack=111 Win=1251 Len=110 TSval=743640937 TSecr=4136095978"
"279","2.974989217","10.0.0.6","10.0.0.4","TCP","66","0x010","657","0x00","","34374  >  8009 [ACK] Seq=111 Ack=111 Win=657 Len=0 TSval=4136095982 TSecr=743640937"
"280","2.980846270","10.0.0.6","35.186.224.26","UDP","81","","","0x00","","37346  >  443 Len=39"
"281","2.981275849","10.0.0.6","35.186.224.24","UDP","74","","","0x00","","44595  >  443 Len=32"
"282","2.982134466","10.0.0.6","35.186.224.24","UDP","80","","","0x00","","45494  >  443 Len=38"
"283","2.983207894","35.186.224.24","10.0.0.6","UDP","1092","","","0x60","","443  >  45494 Len=1050"
"284","2.983208091","35.186.224.24","10.0.0.6","UDP","358","","","0x60","","443  >  45494 Len=316"
"285","2.986116854","10.0.0.6","35.186.224.24","UDP","80","","","0x00","","45494  >  443 Len=38"
"286","2.988436469","35.186.224.26","10.0.0.6","UDP","67","","","0x60","","443  >  37346 Len=25"
"287","2.988617294","35.186.224.24","10.0.0.6","UDP","68","","","0x60","","443  >  45494 Len=26"
"288","2.991506004","35.186.224.26","10.0.0.6","UDP","302","","","0x80","","443  >  37346 Len=260"
"289","2.994027177","10.0.0.6","35.186.224.26","UDP","81","","","0x00","","37346  >  443 Len=39"
"290","2.996201178","35.186.224.24","10.0.0.6","UDP","68","","","0x60","","443  >  45494 Len=26"
"291","2.996995910","35.186.224.24","10.0.0.6","UDP","615","","","0x80","","443  >  45494 Len=573"
"292","2.998863288","35.186.224.41","10.0.0.6","TLSv1.2","1465","0x018","1036","0x60","TLS 1.2","Application Data"
"293","2.998889396","10.0.0.6","35.186.224.41","TCP","66","0x010","501","0x00","","43022  >  443 [ACK] Seq=1 Ack=28115 Win=501 Len=0 TSval=3989794298 TSecr=3748088593"
"294","2.999172635","35.186.224.41","10.0.0.6","TLSv1.2","1465","0x018","1036","0x60","TLS 1.2","Application Data"
"295","2.999172860","35.186.224.41","10.0.0.6","TLSv1.2","2864","0x018","1036","0x60","TLS 1.2,TLS 1.2","Application Data, Application Data"
"296","2.999172895","35.186.224.41","10.0.0.6","TLSv1.2","2864","0x018","1036","0x60","TLS 1.2,TLS 1.2","Application Data, Application Data"
"297","2.999195741","10.0.0.6","35.186.224.41","TCP","66","0x010","496","0x00","","43022  >  443 [ACK] Seq=1 Ack=29514 Win=496 Len=0 TSval=3989794298 TSecr=3748088593"
"298","2.999882719","10.0.0.6","35.186.224.41","TCP","66","0x010","481","0x00","","43022  >  443 [ACK] Seq=1 Ack=32312 Win=481 Len=0 TSval=3989794299 TSecr=3748088594"
"299","2.999973811","10.0.0.6","35.186.224.41","TCP","66","0x010","466","0x00","","43022  >  443 [ACK] Seq=1 Ack=35110 Win=466 Len=0 TSval=3989794299 TSecr=3748088594"
"300","3.000160840","35.186.224.41","10.0.0.6","TLSv1.2","2864","0x018","1036","0x60","TLS 1.2,TLS 1.2","Application Data, Application Data"
"301","3.000161391","35.186.224.41","10.0.0.6","TLSv1.2","1465","0x010","1036","0x60","TLS 1.2","Application Data"
"302","3.000180387","10.0.0.6","35.186.224.41","TCP","66","0x010","451","0x00","","43022  >  443 [ACK] Seq=1 Ack=37908 Win=451 Len=0 TSval=3989794299 TSecr=3748088595"
"303","3.000259996","10.0.0.6","35.186.224.41","TCP","66","0x010","444","0x00","","43022  >  443 [ACK] Seq=1 Ack=39307 Win=444 Len=0 TSval=3989794299 TSecr=3748088596"
"304","3.000673917","35.186.224.41","10.0.0.6","TLSv1.2","1465","0x018","1036","0x60","TLS 1.2","Application Data"
"305","3.000674107","35.186.224.41","10.0.0.6","TLSv1.2","575","0x018","1036","0x60","TLS 1.2","Application Data"
"306","3.000683157","10.0.0.6","35.186.224.41","TCP","66","0x010","436","0x00","","43022  >  443 [ACK] Seq=1 Ack=40706 Win=436 Len=0 TSval=3989794300 TSecr=3748088596"
"307","3.000785421","10.0.0.6","35.186.224.41","TCP","66","0x010","433","0x00","","43022  >  443 [ACK] Seq=1 Ack=41215 Win=433 Len=0 TSval=3989794300 TSecr=3748088597"
"308","3.001853971","35.186.224.26","10.0.0.6","UDP","67","","","0x80","","443  >  37346 Len=25"
"309","3.004948240","10.0.0.6","35.186.224.24","UDP","80","","","0x00","","45494  >  443 Len=38"
"310","3.011079616","35.186.224.24","10.0.0.6","UDP","68","","","0x80","","443  >  45494 Len=26"
"311","3.073788884","35.186.224.24","10.0.0.6","UDP","277","","","0x80","","443  >  44595 Len=235"
"312","3.074357452","10.0.0.6","104.18.87.42","TCP","66","0x010","1601","0x00","","59822  >  443 [ACK] Seq=1 Ack=1 Win=1601 Len=0 TSval=1962114441 TSecr=1176752109"
"313","3.099898019","10.0.0.6","35.186.224.24","UDP","78","","","0x00","","44595  >  443 Len=36"
"314","3.110671810","35.186.224.24","10.0.0.6","UDP","117","","","0x80","","443  >  44595 Len=75"
"315","3.110982498","10.0.0.6","35.186.224.24","UDP","75","","","0x00","","44595  >  443 Len=33"
"316","3.164472880","10.0.0.6","35.186.224.24","UDP","72","","","0x00","","44595  >  443 Len=30"
"317","3.172675665","HeightsTelec_bb:60:dc","Broadcast","ARP","60","","","","","Who has 10.0.0.11? Tell 10.0.0.138"
"318","3.184738371","104.18.87.42","10.0.0.6","TCP","66","0x010","10","0x00","","[TCP ACKed unseen segment] 443  >  59822 [ACK] Seq=1 Ack=2 Win=10 Len=0 TSval=1176797209 TSecr=1962069466"
"319","3.184738666","35.186.224.24","10.0.0.6","UDP","66","","","0x80","","443  >  44595 Len=24"
"320","3.188992736","35.186.224.24","10.0.0.6","UDP","67","","","0x80","","443  >  44595 Len=25"
"321","3.207908709","10.0.0.6","199.232.82.248","TLSv1.2","609","0x018","646","0x00","TLS 1.2","Application Data"
"322","3.208822051","10.0.0.6","35.186.224.24","UDP","163","","","0x00","","44595  >  443 Len=121"
"323","3.209158850","10.0.0.6","199.232.82.251","UDP","431","","","0x00","","45441  >  443 Len=389"
"324","3.217085525","10.0.0.6","35.186.224.24","UDP","314","","","0x00","","45494  >  443 Len=272"
"325","3.217356257","35.186.224.24","10.0.0.6","UDP","71","","","0x80","","443  >  44595 Len=29"
"326","3.218116366","10.0.0.6","35.186.224.24","UDP","398","","","0x00","","45494  >  443 Len=356"
"327","3.218511940","10.0.0.6","35.186.224.24","UDP","352","","","0x00","","45494  >  443 Len=310"
"328","3.227087110","35.186.224.24","10.0.0.6","UDP","76","","","0x60","","443  >  45494 Len=34"
"329","3.230452762","10.0.0.6","35.186.224.24","UDP","75","","","0x00","","45494  >  443 Len=33"
"330","3.243670844","10.0.0.6","35.186.224.24","UDP","74","","","0x00","","44595  >  443 Len=32"
"331","3.275737435","HeightsTelec_bb:60:dc","Broadcast","ARP","60","","","","","Who has 10.0.0.19? Tell 10.0.0.138"
"332","3.330244434","10.0.0.6","199.232.82.251","UDP","431","","","0x00","","45441  >  443 Len=389"
"333","3.343942385","199.232.82.251","10.0.0.6","UDP","1322","","","0x00","","443  >  45441 Len=1280"
"334","3.343942761","199.232.82.251","10.0.0.6","UDP","1322","","","0x00","","443  >  45441 Len=1280"
"335","3.343942795","199.232.82.251","10.0.0.6","UDP","1258","","","0x00","","443  >  45441 Len=1216"
"336","3.343942828","35.186.224.24","10.0.0.6","UDP","107","","","0x80","","443  >  44595 Len=65"
"337","3.343942861","35.186.224.24","10.0.0.6","UDP","80","","","0x80","","443  >  45494 Len=38"
"338","3.343942896","35.186.224.24","10.0.0.6","UDP","109","","","0x80","","443  >  45494 Len=67"
"339","3.343942928","35.186.224.24","10.0.0.6","UDP","107","","","0x80","","443  >  44595 Len=65"
"340","3.343942962","199.232.82.248","10.0.0.6","TLSv1.2","2556","0x018","304","0x00","TLS 1.2,TLS 1.2,TLS 1.2","Application Data, Application Data, Application Data"
"341","3.344078980","35.186.224.24","10.0.0.6","UDP","109","","","0x60","","443  >  45494 Len=67"
"342","3.344079145","35.186.224.24","10.0.0.6","UDP","80","","","0x60","","443  >  45494 Len=38"
"343","3.344079185","199.232.82.251","10.0.0.6","UDP","67","","","0x00","","443  >  45441 Len=25"
"344","3.344653573","10.0.0.6","35.186.224.24","UDP","79","","","0x00","","44595  >  443 Len=37"
"345","3.345150878","10.0.0.6","35.186.224.24","UDP","81","","","0x00","","45494  >  443 Len=39"
"346","3.345321083","10.0.0.6","35.186.224.24","UDP","83","","","0x00","","45494  >  443 Len=41"
"347","3.345459781","10.0.0.6","35.186.224.24","UDP","78","","","0x00","","45494  >  443 Len=36"
"348","3.345601612","10.0.0.6","35.186.224.24","UDP","81","","","0x00","","45494  >  443 Len=39"
"349","3.345728968","10.0.0.6","199.232.82.248","TCP","66","0x010","646","0x00","","56496  >  443 [ACK] Seq=544 Ack=2491 Win=646 Len=0 TSval=3076755528 TSecr=4268198855"
"350","3.354078398","35.186.224.24","10.0.0.6","UDP","68","","","0x80","","443  >  45494 Len=26"
"351","3.362451727","199.232.82.251","10.0.0.6","UDP","1322","","","0x00","","443  >  45441 Len=1280"
"352","3.362451970","199.232.82.251","10.0.0.6","UDP","1322","","","0x00","","443  >  45441 Len=1280"
"353","3.362452010","199.232.82.251","10.0.0.6","UDP","68","","","0x00","","443  >  45441 Len=26"
"354","3.366129082","10.0.0.6","199.232.82.251","UDP","83","","","0x00","","45441  >  443 Len=41"
"355","3.377802414","HeightsTelec_bb:60:dc","Broadcast","ARP","60","","","","","Who has 10.0.0.13? Tell 10.0.0.138"
"356","3.377802700","35.186.224.24","10.0.0.6","UDP","66","","","0x80","","443  >  44595 Len=24"
"357","3.400021468","199.232.82.251","10.0.0.6","UDP","69","","","0x00","","443  >  45441 Len=27"
"358","3.452355329","10.0.0.6","199.232.82.251","UDP","83","","","0x00","","45441  >  443 Len=41"
"359","3.461984236","199.232.82.251","10.0.0.6","UDP","63","","","0x00","","443  >  45441 Len=21"
"360","3.480149333","HeightsTelec_bb:60:dc","Broadcast","ARP","60","","","","","Who has 10.0.0.28? Tell 10.0.0.138"
"361","3.536351205","10.0.0.6","199.232.82.251","UDP","84","","","0x00","","45441  >  443 Len=42"
"362","3.543081322","10.0.0.6","35.186.224.24","UDP","112","","","0x00","","44595  >  443 Len=70"
"363","3.545123317","10.0.0.6","35.186.224.24","UDP","115","","","0x00","","45494  >  443 Len=73"
"364","3.546150258","10.0.0.6","35.186.224.24","UDP","115","","","0x00","","45494  >  443 Len=73"
"365","3.546465104","10.0.0.6","35.186.224.24","UDP","115","","","0x00","","45494  >  443 Len=73"
"366","3.553913242","35.186.224.24","10.0.0.6","UDP","77","","","0x60","","443  >  45494 Len=35"
"367","3.559213209","10.0.0.6","35.186.224.24","UDP","75","","","0x00","","45494  >  443 Len=33"
"368","3.578973541","35.186.224.24","10.0.0.6","UDP","70","","","0x60","","443  >  44595 Len=28"
"369","3.583133433","HeightsTelec_bb:60:dc","Broadcast","ARP","60","","","","","Who has 10.0.0.18? Tell 10.0.0.138"
"370","3.595827274","10.0.0.3","10.0.0.6","TCP","180","0x018","1251","0x00","","8009  >  37570 [PSH, ACK] Seq=1 Ack=1 Win=1251 Len=114 TSval=2911032765 TSecr=510916544 [TCP PDU reassembled in 827]"
"371","3.595861386","10.0.0.6","10.0.0.3","TCP","66","0x010","680","0x00","","37570  >  8009 [ACK] Seq=1 Ack=115 Win=680 Len=0 TSval=510921500 TSecr=2911032765"
"372","3.599663339","10.0.0.6","10.0.0.3","TCP","176","0x018","680","0x00","","37570  >  8009 [PSH, ACK] Seq=1 Ack=115 Win=680 Len=110 TSval=510921504 TSecr=2911032765"
"373","3.605225123","10.0.0.3","10.0.0.6","TCP","66","0x010","1251","0x00","","8009  >  37570 [ACK] Seq=115 Ack=111 Win=1251 Len=0 TSval=2911032772 TSecr=510921504"
"374","3.606213952","10.0.0.6","35.186.224.24","UDP","74","","","0x00","","44595  >  443 Len=32"
"375","3.614730194","35.186.224.24","10.0.0.6","UDP","1058","","","0x60","","443  >  44595 Len=1016"
"376","3.614730520","35.186.224.24","10.0.0.6","UDP","865","","","0x80","","443  >  44595 Len=823"
"377","3.615277499","10.0.0.6","35.186.224.24","UDP","77","","","0x00","","44595  >  443 Len=35"
"378","3.619451995","35.186.224.24","10.0.0.6","UDP","262","","","0x60","","443  >  45494 Len=220"
"379","3.630004413","35.186.224.24","10.0.0.6","UDP","399","","","0x60","","443  >  45494 Len=357"
"380","3.646806489","35.186.224.24","10.0.0.6","UDP","66","","","0x80","","443  >  44595 Len=24"
"381","3.648986114","35.186.224.24","10.0.0.6","UDP","664","","","0x60","","443  >  45494 Len=622"
"382","3.648986262","35.186.224.24","10.0.0.6","UDP","463","","","0x80","","443  >  45494 Len=421"
"383","3.650372882","35.186.224.24","10.0.0.6","UDP","1286","","","0x60","","443  >  45494 Len=1244"
"384","3.651106051","10.0.0.6","35.186.224.24","UDP","80","","","0x00","","45494  >  443 Len=38"
"385","3.652066510","10.0.0.6","35.186.224.24","UDP","83","","","0x00","","45494  >  443 Len=41"
"386","3.652230905","10.0.0.6","35.186.224.24","UDP","74","","","0x00","","45494  >  443 Len=32"
"387","3.658129435","35.186.224.24","10.0.0.6","UDP","67","","","0x80","","443  >  45494 Len=25"
"388","3.686227074","HeightsTelec_bb:60:dc","Broadcast","ARP","60","","","","","Who has 169.254.170.91? Tell 10.0.0.138"
"389","3.696226641","10.0.0.6","35.186.224.26","UDP","1167","","","0x00","","37346  >  443 Len=1125"
"390","3.713200742","35.186.224.26","10.0.0.6","UDP","73","","","0x60","","443  >  37346 Len=31"
"391","3.717065296","10.0.0.6","35.186.224.26","UDP","75","","","0x00","","37346  >  443 Len=33"
"392","3.723923113","10.0.0.6","35.186.224.24","UDP","330","","","0x00","","45494  >  443 Len=288"
"393","3.731155113","35.186.224.24","10.0.0.6","UDP","73","","","0x60","","443  >  45494 Len=31"
"394","3.745939520","10.0.0.6","35.186.224.26","UDP","1287","","","0x00","","37346  >  443 Len=1245"
"395","3.753460720","10.0.0.6","35.186.224.26","UDP","86","","","0x00","","37346  >  443 Len=44"
"396","3.753821311","35.186.224.26","10.0.0.6","UDP","73","","","0x60","","443  >  37346 Len=31"
"397","3.753906758","10.0.0.6","35.186.224.24","UDP","75","","","0x00","","45494  >  443 Len=33"
"398","3.759067560","10.0.0.6","35.186.224.26","UDP","75","","","0x00","","37346  >  443 Len=33"
"399","3.760326700","35.186.224.26","10.0.0.6","UDP","67","","","0x60","","443  >  37346 Len=25"
"400","3.787907629","HeightsTelec_bb:60:dc","Broadcast","ARP","60","","","","","Who has 10.0.0.6? Tell 10.0.0.138"
"401","3.787925179","VMware_fb:1e:36","HeightsTelec_bb:60:dc","ARP","42","","","","","10.0.0.6 is at 00:0c:29:fb:1e:36"
"402","3.798914093","35.186.224.24","10.0.0.6","UDP","80","","","0x80","","443  >  45494 Len=38"
"403","3.798914521","35.186.224.26","10.0.0.6","UDP","154","","","0x60","","443  >  37346 Len=112"
"404","3.799403044","10.0.0.138","10.0.0.6","NBNS","92","","","0x00","","Name query NBSTAT *<00><00><00><00><00><00><00><00><00><00><00><00><00><00><00>"
"405","3.799438411","10.0.0.6","10.0.0.138","ICMP","120","","","0xc0,0x00","","Destination unreachable (Port unreachable)"
"406","3.819659874","10.0.0.6","35.186.224.26","UDP","81","","","0x00","","37346  >  443 Len=39"
"407","3.820043399","10.0.0.6","35.186.224.24","UDP","80","","","0x00","","45494  >  443 Len=38"
